# dt=0.01 eps=0.5 size1_sp=64 size2_sp=64 size_v1=64 size_v2=64
# sp1 : from 0.0 to 12.566370614359172
# sp2 : from 0.0 to 12.566370614359172
# v1 : from -6.0 to 6.0
# v2 : from -6.0 to 6.0
# interpolation : Lagrange{Double64, true} order=51
# type=Double64 precision = 106
# timeopt=MPIOpt
# monothread version
typeof(data)=Array{Double64,4} size(data)=(64, 64, 64, 64)
#time	el-energy	kinetic-energy	global-energy
0.0	162.84847119614582	157.91364451148155	320.76211570762734
0.01	162.82601887330028	157.9360983777158	320.7621172510161
0.02	162.7586769896737	158.00345276296486	320.76212975263854
0.03	162.6464907841	158.11568602261625	320.76217680671624
0.04	162.48953560168098	158.27276205930536	320.76229766098635
0.05	162.28791681446364	158.47463028853628	320.7625471029999
0.06	162.04176971060343	158.72122559083803	320.76299530144144
0.07	161.75125935222783	159.0124682507421	320.76372760296994
0.08	161.41658040227418	159.3482638829463	320.7648442852205
0.09	161.03795692063449	159.72850334610754	320.76646026674206
0.1	160.61564212999778	160.15306264478258	320.76870477478036
0.11	160.14991815183626	160.6218028201083	320.77172097194455
0.12	159.64109571303652	161.13456982988447	320.775665542921
0.13	159.08951382372953	161.69119441878956	320.7807082425191
0.14	158.4955394269236	162.2914919795244	320.787031406448
0.15	157.85956702059352	162.93526240573988	320.79482942633337
0.16	157.18201825292488	163.6222899376619	320.80430819058677
0.17	156.4633414914567	164.3523430013796	320.8156844928363
0.18	155.70401136690623	165.12517404281257	320.82918540971883
0.19	154.90452829249887	165.9405193574162	320.8450476499151
0.2	154.0654179596614	166.79809891672522	320.86351687638665
0.21	153.18723081097	167.69761619286993	320.8848470038399
0.22	152.27054149127386	168.63875798223	320.90929947350384
0.23	151.31594827794328	169.62119422941672	320.93714250735997
0.24	150.32407249121363	170.64457785279347	320.9686503440071
0.25	149.29555788561885	171.70854457276133	321.0041024583802
0.26	148.2310700235252	172.81271274404514	321.04378276757035
0.27	147.13129563179132	173.95668319322172	321.087978825013
0.28	145.99694194259203	175.14003906273155	321.1369810053236
0.29	144.82873601945317	176.36234566261035	321.1910816820635
0.3	143.6274240695494	177.62315033116718	321.2505744007166
0.31	142.39377074332126	178.92198230582164	321.31575304914287
0.32	141.12855842246762	180.25835260529288	321.3869110277605
0.33	139.83258649736703	181.63175392430992	321.464340421677
0.34	138.50667063497724	183.0416605419842	321.5483311769615
0.35	137.15164203825387	184.48752824495395	321.6391702832078
0.36	135.76834669812007	185.96879426637238	321.7371409644925
0.37	134.3576446390064	187.48487724177338	321.84252188077977
0.38	132.92040915896575	189.0351771828028	321.95558634176854
0.39	131.45752606535248	190.61907546975917	322.07660153511165
0.4	129.96989290703544	192.23593486383484	322.2058277708703
0.41	128.4584182040958	193.88509953989848	322.34351774399425
0.42	126.92402067593781	195.56589514060272	322.48991581654053
0.43	125.36762846871827	197.27762885254435	322.6452573212626
0.44	123.79017838297513	199.01958950514373	322.80976788811887
0.45	122.1926151023105	200.79104769285036	322.98366279516085
0.46	120.57589042395597	202.59125592121674	323.1671463451727
0.47	118.94096249202042	204.4194487773204	323.36041126934083
0.48	117.28879503419212	206.27484312494798	323.5636381591401
0.49	115.62035660263699	208.1566383248893	323.7769949275263
0.5	113.93661981980539	210.06401648062476	324.00063630043013
0.51	112.23856062982941	211.99614270962098	324.2347033394504
0.52	110.52715755616178	213.9521654403849	324.4793229965467
0.53	108.8033909660768	215.93121673536015	324.73460770143697
0.54	107.06824234262282	217.93241263968346	325.0006549823063
0.55	105.3226935645848	219.95485355575522	325.27754712034
0.56	103.56772619498471	221.99762464351306	325.5653508384978
0.57	101.80432077861745	224.05979624623615	325.86411702485356
0.58	100.03345614908879	226.1404243416447	326.1738804907335
0.59	98.25610874579364	228.23855101800106	326.4946597637947
0.6	96.47325194124201	230.35320497485844	326.8264569161004
0.61	94.685855379113	232.48340204804808	327.1692574271611
0.62	92.89488432338781	234.62814575844016	327.5230300818279
0.63	91.10129901888662	236.78642788396087	327.8877269028475
0.64	89.30605406350699	238.95722905429744	328.26328311780446
