# dt=0.1 eps=1.0e-6 size_x=64 size_v=128
# x : from 0.0 to 12.566370614359172
# v : from -6.0 to 6.0
# interpolation : Lagrange{BigFloat, true} order=21
#time	el-energy	kinetic-energy	global-energy
0.0	2.5132741126864394e-11	12.566369650622143	12.566369650647275
0.1	2.4819758695057522e-11	12.566369650622457	12.566369650647276
0.2	2.3897928242119936e-11	12.566369650623383	12.56636965064728
0.3	2.241747940538815e-11	12.566369650624868	12.566369650647285
0.4	2.045847227723109e-11	12.566369650626832	12.56636965064729
0.5	1.8125588487509317e-11	12.566369650629172	12.566369650647298
0.6	1.5541367252568465e-11	12.566369650631763	12.566369650647305
0.7	1.2838366415978601e-11	12.566369650634476	12.566369650647314
0.8	1.0150800720307986e-11	12.56636965063717	12.56636965064732
0.9	7.60624029941253e-12	12.566369650639722	12.566369650647328
1.0	5.317939742053916e-12	12.566369650642017	12.566369650647335
1.1	3.3783135210102066e-12	12.56636965064396	12.566369650647339
1.2	1.8539818202495736e-12	12.566369650645488	12.566369650647342
1.3	7.82689365868461e-13	12.56636965064656	12.566369650647344
1.4	1.7225850100295814e-13	12.56636965064717	12.566369650647342
1.5	1.5875468305358783e-15	12.566369650647339	12.56636965064734
1.6	2.2355804040780682e-13	12.566369650647115	12.566369650647339
1.7	7.695808601573508e-13	12.566369650646564	12.566369650647333
1.8	1.55540133879374e-12	12.566369650645774	12.56636965064733
1.9	2.487704945055608e-12	12.566369650644836	12.566369650647323
2.0	3.4710230779994494e-12	12.566369650643848	12.566369650647319
2.1	4.414435078522413e-12	12.566369650642901	12.566369650647315
2.2	5.237596782863089e-12	12.566369650642075	12.566369650647314
2.3	5.875693987985256e-12	12.566369650641434	12.56636965064731
2.4	6.2830147309473206e-12	12.566369650641025	12.566369650647308
2.5	6.434949042066239e-12	12.566369650640873	12.566369650647308
2.6	6.328349346473989e-12	12.566369650640981	12.56636965064731
2.7	5.980309074954333e-12	12.566369650641331	12.566369650647312
2.8	5.425531795865297e-12	12.566369650641889	12.566369650647314
2.9	4.712559904195129e-12	12.566369650642605	12.566369650647317
3.0	3.899203945605124e-12	12.566369650643422	12.56636965064732
3.1	3.047556549521748e-12	12.566369650644276	12.566369650647324
3.2	2.218986688757115e-12	12.566369650645107	12.566369650647326
3.3	1.4694910786141628e-12	12.566369650645859	12.566369650647328
3.4	8.457328457126514e-13	12.566369650646486	12.566369650647331
3.5	3.82028040638421e-13	12.56636965064695	12.566369650647331
3.6	9.845460090664457e-14	12.566369650647234	12.566369650647331
