# dt=0.1 eps=0.1 nbper=7 size_x=64 size_v=128
#time	el-energy	kinetic-energy	global-energy
0.0	0.0006411413552771529	6.283184825311071	6.283825966666349
0.1	0.0003883529921727833	6.283468436074877	6.283856789067049
0.2	8.518494223175616e-5	6.2837821917531755	6.283867376695407
0.3	6.320132662396296e-6	6.283851723060574	6.283858043193237
0.4	1.1116870269230136e-7	6.28385593971121	6.283856050879913
0.5	2.077895425675281e-10	6.28385597678001	6.283855976987799
0.6	2.761221797182543e-10	6.283855977128681	6.283855977404803
0.7	1.5149765545796898e-11	6.283855977354143	6.283855977369293
0.8	1.7726999714227462e-13	6.283855977363337	6.2838559773635145
0.9	1.3388605958725797e-15	6.283855977363379	6.28385597736338
1.0	6.995809367794888e-16	6.28385597736338	6.283855977363381
1.1	3.368581243394625e-17	6.283855977363381	6.283855977363381
1.2	2.718277256826391e-19	6.283855977363381	6.283855977363381
1.3	8.912612481300615e-21	6.283855977363381	6.283855977363381
1.4	6.112600819787769e-22	6.283855977363381	6.283855977363381
1.5	5.175379322228063e-22	6.283855977363381	6.283855977363381
1.6	6.933096751467347e-22	6.283855977363381	6.283855977363381
1.7	7.7645569637362445e-22	6.283855977363381	6.283855977363381
1.8	3.3752490083570034e-22	6.283855977363381	6.283855977363381
1.9	5.185908542225318e-22	6.283855977363381	6.283855977363381
2.0	7.258105864173893e-22	6.283855977363381	6.283855977363381
2.1	3.1100857981208807e-22	6.283855977363381	6.283855977363381
2.2	5.501230355947278e-22	6.283855977363381	6.283855977363381
2.3	8.582269635058512e-22	6.283855977363381	6.283855977363381
2.4	3.6778459160151324e-22	6.283855977363381	6.283855977363381
2.5	1.0101516407832717e-21	6.283855977363381	6.283855977363381
2.6	1.3291579116902688e-21	6.283855977363381	6.283855977363381
2.7	1.6786156358762715e-21	6.283855977363381	6.283855977363381
2.8	3.060028361809474e-21	6.283855977363381	6.283855977363381
2.9	1.1514430140765567e-20	6.283855977363381	6.283855977363381
3.0	3.943201306306237e-20	6.283855977363381	6.283855977363381
3.1	6.359838380168181e-19	6.283855977363381	6.283855977363381
3.2	6.048629692739084e-17	6.283855977363381	6.283855977363381
3.3	1.5845602095852585e-17	6.283855977363381	6.283855977363381
3.4	4.449298055951713e-18	6.283855977363381	6.283855977363381
3.5	4.2460598545904865e-19	6.283855977363381	6.283855977363381
3.6	6.752552014653886e-20	6.283855977363381	6.283855977363381
3.7	1.621685151659036e-20	6.283855977363381	6.283855977363381
3.8	8.076523841339691e-21	6.283855977363381	6.283855977363381
3.9	8.911659796788337e-21	6.283855977363381	6.283855977363381
4.0	6.490734070781443e-21	6.283855977363381	6.283855977363381
4.1	2.4517022737711638e-20	6.283855977363381	6.283855977363381
4.2	1.2798429338525242e-20	6.283855977363381	6.283855977363381
4.3	9.478410851407556e-20	6.283855977363381	6.283855977363381
4.4	8.451625857014696e-20	6.283855977363381	6.283855977363381
4.5	8.82386327002866e-18	6.283855977363381	6.283855977363381
4.6	1.4049078507765097e-13	6.2838559773633635	6.283855977363504
4.7	3.8596218076605477e-11	6.283855977341546	6.283855977380142
4.8	1.7250638867029094e-10	6.2838559771355325	6.283855977308039
4.9	1.0263708147014056e-11	6.28385597734331	6.283855977353574
5.0	2.5669888958825342e-14	6.283855977345917	6.283855977345943
5.1	5.095867428584823e-15	6.283855977345965	6.28385597734597
5.2	4.963069915194469e-17	6.283855977345969	6.283855977345969
5.3	1.850107057788513e-19	6.283855977345969	6.283855977345969
5.4	3.471632318558858e-20	6.283855977345969	6.283855977345969
5.5	6.530962143569605e-20	6.283855977345969	6.283855977345969
5.6	2.0422839126897902e-20	6.283855977345969	6.283855977345969
5.7	4.329052725464187e-20	6.283855977345969	6.283855977345969
5.8	3.988338851965231e-20	6.283855977345969	6.283855977345969
5.9	6.595243165856775e-20	6.283855977345969	6.283855977345969
6.0	9.519469528076419e-20	6.283855977345969	6.283855977345969
6.1	2.4689591768826303e-19	6.283855977345969	6.283855977345969
6.2	4.1617727168949154e-18	6.283855977345969	6.283855977345969
6.3	4.514926291470185e-16	6.283855977345968	6.283855977345969
6.4	1.5389905725700829e-15	6.283855977345966	6.283855977345968
6.5	1.222144578562122e-16	6.283855977345968	6.283855977345968
6.6	2.245084470478416e-17	6.283855977345968	6.283855977345968
6.7	5.700869251488248e-18	6.283855977345968	6.283855977345968
6.8	5.0796190841610065e-18	6.283855977345968	6.283855977345968
6.9	7.93452398062095e-18	6.283855977345968	6.283855977345968
7.0	2.1345690737917436e-17	6.283855977345968	6.283855977345968
7.1	1.2269725857767827e-17	6.283855977345968	6.283855977345968
7.2	6.637876964901969e-18	6.283855977345968	6.283855977345968
7.3	5.851496169690395e-18	6.283855977345968	6.283855977345968
7.4	4.2343675175976426e-18	6.283855977345968	6.283855977345968
7.5	3.170184886223646e-18	6.283855977345968	6.283855977345968
7.6	3.230387007548614e-18	6.283855977345968	6.283855977345968
7.7	4.6755302142790614e-18	6.283855977345968	6.283855977345968
7.8	6.656054849664547e-18	6.283855977345968	6.283855977345968
7.9	7.16703986192164e-18	6.283855977345968	6.283855977345968
8.0	6.2598342863462326e-18	6.283855977345968	6.283855977345968
8.1	4.6719525774315985e-18	6.283855977345968	6.283855977345968
8.2	2.937901644816326e-18	6.283855977345968	6.283855977345968
8.3	1.8760426749263022e-18	6.283855977345968	6.283855977345968
8.4	2.0524517634727024e-18	6.283855977345968	6.283855977345968
8.5	2.304010068905962e-18	6.283855977345968	6.283855977345968
8.6	1.7835005630651017e-18	6.283855977345968	6.283855977345968
8.7	1.0903547261703651e-18	6.283855977345968	6.283855977345968
8.8	1.1371054948634474e-16	6.283855977345968	6.283855977345968
8.9	1.369637712848773e-13	6.283855977345937	6.283855977346073
9.0	6.260940655250977e-11	6.283855977325651	6.28385597738826
9.1	1.070715624820682e-8	6.283855972564555	6.283855983271711
9.2	6.860234648220514e-7	6.283855569305054	6.283856255328518
9.3	1.646607602278709e-5	6.283843484611288	6.283859950687311
9.4	0.0001478839039199638	6.283720887284659	6.283868771188579
9.5	0.0004956510590124949	6.283350019443909	6.283845670502922
9.6	0.0006160192296507194	6.283213417586665	6.2838294368163155
9.7	0.00027900045293767636	6.283586105263457	6.283865105716395
9.8	4.351002662106031e-5	6.283820943412752	6.283864453439373
9.9	1.830618226153625e-6	6.283855024204015	6.283856854822241
10.0	4.821415040730078e-10	6.283855980426053	6.283855980908195
